default.payment.next.month,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
0,100000.0,2,1,2,28,0,0,0,0,0,0,46430.0,47679.0,48783.0,49981.0,44211.0,48568.0,2000.0,2000.0,2000.0,1514.0,5000.0,0.0
0,440000.0,2,2,2,39,0,0,0,0,0,0,431557.0,743970.0,423621.0,385873.0,364175.0,376228.0,18174.0,20341.0,13005.0,15410.0,72000.0,14500.0
1,50000.0,2,2,1,39,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0
0,360000.0,1,2,2,27,0,0,0,0,0,0,160317.0,163699.0,167112.0,170691.0,174289.0,178008.0,4700.0,4800.0,5000.0,5000.0,5200.0,4100.0
0,330000.0,2,2,1,45,0,0,0,0,0,0,123813.0,127050.0,135631.0,138036.0,141330.0,144529.0,5100.0,10600.0,5000.0,5000.0,5000.0,5000.0
1,360000.0,2,2,2,37,-1,-1,-1,-1,-1,-1,333.0,333.0,5043.0,333.0,0.0,333.0,333.0,5043.0,333.0,0.0,333.0,210.0
1,180000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,326.0,326.0,546.0,546.0,546.0,1225.0,326.0,546.0,546.0,546.0,1225.0,2225.0
0,170000.0,2,1,2,25,0,0,0,-1,0,0,8046.0,6130.0,3653.0,32511.0,24814.0,25293.0,1085.0,1000.0,32517.0,1023.0,10000.0,5000.0
1,90000.0,1,1,2,31,0,0,0,0,0,0,79397.0,77962.0,73870.0,58792.0,58402.0,59633.0,2950.0,3000.0,2205.0,2300.0,2300.0,3000.0
0,390000.0,1,1,2,32,0,0,0,0,-1,-1,60425.0,49480.0,46201.0,38770.0,3914.0,6568.0,1781.0,2188.0,1000.0,8572.0,6568.0,11416.0
0,240000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,8451.0,1419.0,37307.0,1086.0,1494.0,7724.0,1419.0,37307.0,1086.0,1494.0,7724.0,1101.0
0,100000.0,2,1,2,30,3,3,2,2,2,2,95890.0,95434.0,97410.0,98611.0,100787.0,102261.0,2000.0,4400.0,3700.0,4700.0,3300.0,3700.0
0,230000.0,1,1,1,44,-1,-1,-1,-1,0,-1,815.0,815.0,815.0,1630.0,815.0,815.0,815.0,815.0,1630.0,0.0,815.0,629.0
1,430000.0,2,1,2,36,0,0,0,0,0,0,258212.0,232225.0,237297.0,240682.0,245337.0,242481.0,10500.0,10300.0,9000.0,8541.0,9054.0,8543.0
0,170000.0,2,1,2,37,-2,-2,-2,-2,-2,-2,7365.0,255.0,4884.0,4442.0,1800.0,0.0,255.0,4892.0,4478.0,1800.0,0.0,150.0
1,210000.0,2,1,2,34,1,2,2,-1,-1,-2,3824.0,2045.0,0.0,322.0,150.0,546.0,0.0,0.0,322.0,150.0,546.0,0.0
0,10000.0,1,2,2,29,0,0,0,-1,0,0,9363.0,9990.0,-10.0,6390.0,6682.0,7271.0,1000.0,0.0,6400.0,400.0,700.0,500.0
0,30000.0,2,2,2,22,0,0,2,0,0,0,23892.0,28459.0,25499.0,25778.0,28708.0,30520.0,5300.0,0.0,1000.0,3352.0,2300.0,0.0
1,200000.0,2,1,1,27,2,2,2,0,0,0,191406.0,201756.0,197185.0,146021.0,147473.0,147669.0,15100.0,3028.0,5169.0,5400.0,5306.0,5232.0
0,200000.0,2,2,2,27,-1,-1,-1,-1,-1,-1,1126.0,390.0,390.0,390.0,540.0,770.0,390.0,390.0,390.0,540.0,770.0,13993.0
0,500000.0,1,1,1,55,-1,-1,-1,0,0,0,3925.0,11200.0,25509.0,9857.0,8945.0,9985.0,11253.0,25585.0,3.0,18.0,5034.0,5031.0
0,420000.0,2,1,1,47,1,-1,-1,0,0,0,0.0,14165.0,53697.0,50081.0,44875.0,42691.0,14165.0,55732.0,1563.0,1594.0,1454.0,1535.0
0,10000.0,2,1,2,24,0,0,0,0,0,2,5707.0,6728.0,7865.0,7105.0,8298.0,8020.0,1123.0,1260.0,1500.0,1470.0,0.0,1500.0
0,500000.0,2,1,1,41,-1,-1,-1,-1,-1,3,5094.0,5626.0,1715.0,-285.0,1715.0,1395.0,6000.0,1715.0,0.0,2000.0,0.0,0.0
0,90000.0,2,1,1,38,-1,-1,0,0,-1,-1,2346.0,15271.0,16360.0,41936.0,538.0,2716.0,15271.0,2000.0,30000.0,538.0,2716.0,652.0
0,50000.0,2,3,1,58,1,3,2,2,2,2,39649.0,40194.0,41150.0,41670.0,42188.0,43360.0,1500.0,1900.0,1500.0,1500.0,2000.0,1500.0
0,140000.0,2,2,2,27,0,0,0,2,2,2,119692.0,91710.0,91744.0,70832.0,70768.0,71755.0,5000.0,8000.0,0.0,8000.0,3000.0,0.0
0,130000.0,2,2,1,45,2,-1,-1,-1,-1,-1,990.0,990.0,990.0,990.0,1130.0,990.0,990.0,990.0,990.0,1130.0,1000.0,9880.0
0,160000.0,1,2,1,59,-1,-1,-1,-1,-1,-1,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0
0,50000.0,1,2,1,38,0,0,0,0,0,0,48797.0,47153.0,43238.0,17253.0,16307.0,16651.0,1864.0,1811.0,594.0,587.0,1000.0,1000.0
0,450000.0,2,3,1,36,-2,-2,-2,-2,-2,-2,3996.0,9120.0,8528.0,0.0,6368.0,3000.0,9120.0,8528.0,0.0,6368.0,3000.0,3238.0
0,80000.0,2,3,2,35,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,50000.0,1,3,2,31,0,0,0,0,0,2,45194.0,22298.0,16055.0,17281.0,18996.0,18553.0,1500.0,1500.0,1500.0,2000.0,0.0,1000.0
0,20000.0,1,2,2,23,0,0,0,0,0,0,17728.0,18835.0,38099.0,18471.0,16408.0,17135.0,1700.0,1262.0,1244.0,595.0,1000.0,1000.0
0,30000.0,1,2,2,25,0,0,0,0,0,0,8864.0,10062.0,11581.0,12580.0,13716.0,14828.0,1500.0,2000.0,1500.0,1500.0,1500.0,2000.0
0,510000.0,2,2,1,38,0,0,0,0,0,0,95589.0,35224.0,37361.0,39437.0,40292.0,41153.0,2000.0,2700.0,2700.0,1500.0,1500.0,10000.0
1,210000.0,1,3,2,25,-1,-1,2,-1,-1,-1,8817.0,23634.0,21776.0,9631.0,1561.0,1990.0,23776.0,0.0,9631.0,1561.0,1990.0,7967.0
0,180000.0,2,1,2,28,-1,-1,-1,-1,-1,-1,26000.0,5480.0,5960.0,600.0,6800.0,12627.0,5488.0,5960.0,600.0,6800.0,12627.0,0.0
0,50000.0,2,2,2,23,0,0,0,2,0,0,20821.0,11864.0,13094.0,12434.0,12429.0,12505.0,1190.0,2000.0,0.0,600.0,594.0,610.0
0,30000.0,2,2,1,27,2,2,2,3,3,4,26648.0,27536.0,28203.0,29048.0,29903.0,30431.0,1600.0,1400.0,1600.0,1600.0,1600.0,1000.0
0,80000.0,2,2,2,28,0,0,0,0,0,0,47234.0,48147.0,45958.0,43437.0,41444.0,35501.0,3000.0,2007.0,1361.0,1512.0,2000.0,476.0
0,20000.0,1,1,2,24,2,2,0,0,2,2,18199.0,17623.0,18317.0,19525.0,19084.0,19601.0,0.0,1300.0,1500.0,0.0,1600.0,0.0
0,20000.0,1,1,2,24,-1,-1,-1,-1,-1,-2,390.0,390.0,390.0,780.0,0.0,0.0,390.0,390.0,780.0,0.0,0.0,0.0
0,320000.0,2,2,2,35,-1,-1,-1,-1,0,0,1302.0,3571.0,311.0,8088.0,10881.0,11600.0,3571.0,311.0,8088.0,5000.0,1600.0,1810.0
0,280000.0,2,1,2,35,0,0,0,0,0,0,211645.0,213513.0,106539.0,106361.0,108590.0,110915.0,6445.0,5245.0,3800.0,3881.0,4069.0,4035.0
0,220000.0,2,1,1,34,-1,-1,-1,-1,0,0,2774.0,5152.0,6615.0,15799.0,13526.0,8726.0,5162.0,6615.0,15799.0,1526.0,0.0,2287.0
0,150000.0,2,2,2,42,-1,-1,-1,-2,-1,-1,2800.0,67568.0,0.0,0.0,6674.0,0.0,67568.0,0.0,0.0,6674.0,0.0,0.0
0,130000.0,2,5,1,27,0,0,0,0,0,0,131041.0,133792.0,127622.0,129795.0,122416.0,124653.0,6500.0,5000.0,5000.0,5000.0,5000.0,5000.0
0,330000.0,2,2,2,27,0,0,0,0,0,0,237515.0,230471.0,233421.0,201240.0,186444.0,158521.0,11012.0,11012.0,6548.0,6497.0,6037.0,5141.0
0,130000.0,2,2,1,50,-1,-1,-1,-1,-1,-1,1504.0,1027.0,2172.0,836.0,836.0,0.0,1027.0,2172.0,836.0,836.0,0.0,2508.0
1,50000.0,1,3,1,43,0,0,0,0,0,0,27620.0,28923.0,29955.0,30666.0,31275.0,31940.0,1767.0,1799.0,1510.0,1119.0,1169.0,2000.0
0,290000.0,2,2,2,25,0,0,0,0,0,0,78719.0,71559.0,66658.0,68627.0,61578.0,59274.0,2510.0,2500.0,3000.0,3000.0,3000.0,3000.0
0,30000.0,1,2,2,34,0,0,0,0,0,0,29302.0,30052.0,29349.0,29476.0,30014.0,29785.0,1530.0,1416.0,1142.0,1102.0,1106.0,3450.0
0,490000.0,2,2,1,31,0,0,0,0,0,0,470579.0,482733.0,492718.0,282450.0,287363.0,272578.0,19469.0,20000.0,12000.0,11000.0,10000.0,10000.0
0,50000.0,2,2,2,31,0,-1,-1,-2,-1,-1,9514.0,2067.0,-6.0,-409.0,793.0,2385.0,2100.0,405.0,0.0,2385.0,2385.0,3000.0
0,50000.0,1,2,1,28,-1,-1,-1,0,-1,-1,430.0,0.0,46257.0,45975.0,1300.0,43987.0,0.0,46257.0,2200.0,1300.0,43987.0,1386.0
0,320000.0,2,2,1,50,0,0,0,2,0,0,271305.0,268368.0,275804.0,261312.0,245234.0,243238.0,9703.0,20303.0,12.0,8303.0,10029.0,8010.0
1,300000.0,2,1,2,39,-1,-1,-2,-2,-2,-2,2019.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,2774.0
0,490000.0,2,2,1,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,163.0,1256.0,0.0,0.0,0.0,163.0,1256.0,1000.0
0,50000.0,2,2,2,23,0,0,0,0,0,0,37259.0,32822.0,20669.0,4510.0,2893.0,2000.0,1750.0,1150.0,1000.0,300.0,400.0,800.0
0,100000.0,2,2,1,29,0,0,0,0,0,0,48065.0,49189.0,50746.0,51158.0,49226.0,51211.0,1900.0,2400.0,1800.0,1800.0,2800.0,2100.0
0,250000.0,2,3,1,27,2,3,2,2,0,0,324204.0,308506.0,294198.0,278964.0,270046.0,265787.0,5000.0,6000.0,5000.0,9600.0,14000.0,14000.0
1,20000.0,2,3,1,39,2,3,2,2,3,2,15307.0,14769.0,15232.0,16677.0,16119.0,16548.0,0.0,1000.0,2000.0,0.0,1000.0,1000.0
0,30000.0,2,2,2,28,0,0,0,0,2,2,28347.0,29880.0,29588.0,30687.0,25637.0,26468.0,2000.0,2000.0,2200.0,0.0,1800.0,0.0
0,20000.0,2,2,1,50,1,-1,-1,-1,2,-1,0.0,390.0,181.0,891.0,501.0,1051.0,780.0,181.0,1100.0,0.0,1100.0,4030.0
0,50000.0,2,2,1,24,0,0,0,0,0,0,48700.0,47544.0,47612.0,48713.0,49295.0,49916.0,2401.0,2440.0,2396.0,1368.0,1401.0,1807.0
0,80000.0,1,2,2,25,0,0,0,0,0,0,63771.0,62642.0,60005.0,53384.0,55060.0,54583.0,2500.0,2500.0,1900.0,2500.0,2500.0,2000.0
1,80000.0,2,2,1,41,-1,-1,-1,-1,-2,-1,390.0,390.0,390.0,-390.0,0.0,1560.0,390.0,780.0,0.0,390.0,1780.0,0.0
0,30000.0,2,3,2,53,0,0,0,0,2,0,21101.0,21831.0,23457.0,24972.0,24432.0,25126.0,1374.0,2000.0,1908.0,0.0,1100.0,1000.0
1,30000.0,1,2,2,26,1,2,2,2,2,2,17989.0,17417.0,19807.0,20186.0,19725.0,22225.0,0.0,3000.0,1000.0,0.0,3000.0,0.0
0,150000.0,2,1,1,44,-1,-1,-1,0,0,-1,1365.0,0.0,839.0,693.0,0.0,3975.0,0.0,839.0,0.0,0.0,3975.0,0.0
0,200000.0,2,2,1,29,1,-2,-1,-1,-1,-1,0.0,0.0,900.0,900.0,900.0,900.0,0.0,900.0,900.0,900.0,900.0,900.0
1,20000.0,2,2,1,38,1,-1,-1,-2,-2,-2,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
0,210000.0,2,1,2,43,1,-1,0,0,0,0,-3309.0,177952.0,167125.0,139784.0,142662.0,145725.0,184212.0,5482.0,3493.0,3590.0,3815.0,3876.0
0,360000.0,2,3,2,34,-1,2,2,-2,-2,-2,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30000.0,1,1,2,24,-1,-1,-1,-1,-1,-1,8217.0,3000.0,0.0,504.0,279.0,254.0,5000.0,0.0,504.0,300.0,500.0,1000.0
0,20000.0,1,2,1,31,0,0,0,0,0,0,18490.0,25404.0,19789.0,19985.0,19676.0,6971.0,1500.0,2393.0,1000.0,494.0,139.0,19710.0
0,170000.0,2,2,1,43,0,0,0,0,0,0,38137.0,39135.0,39872.0,40693.0,41334.0,42118.0,1934.0,1671.0,1657.0,1463.0,1666.0,1529.0
0,250000.0,1,1,2,34,0,0,0,0,0,0,119310.0,132243.0,140069.0,292404.0,175050.0,181766.0,15000.0,10000.0,10000.0,60000.0,15000.0,6000.0
1,20000.0,2,1,2,37,0,0,0,-1,-1,-2,8400.0,2000.0,0.0,2000.0,0.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0
0,360000.0,2,2,1,42,0,0,0,0,0,0,118368.0,124934.0,131328.0,137605.0,140729.0,146194.0,10000.0,10000.0,10000.0,5500.0,8000.0,6000.0
0,20000.0,2,1,2,25,0,-1,-1,-2,-2,-2,15312.0,2846.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
0,230000.0,2,1,1,30,1,2,2,2,0,0,6168.0,5951.0,8698.0,8398.0,10898.0,7299.0,0.0,3000.0,0.0,2500.0,0.0,11236.0
0,120000.0,2,2,1,51,-1,-1,0,0,0,0,4777.0,60332.0,60702.0,58677.0,51549.0,46552.0,62462.0,2299.0,1919.0,1838.0,2200.0,90000.0
0,70000.0,2,2,2,52,1,2,0,0,2,0,38527.0,37608.0,39369.0,43627.0,15251.0,16285.0,0.0,2369.0,5178.0,0.0,1285.0,2308.0
1,70000.0,2,2,2,25,0,0,0,0,0,0,63745.0,55670.0,47413.0,44590.0,45890.0,47126.0,2294.0,2100.0,1600.0,2000.0,2000.0,1750.0
1,70000.0,1,2,2,29,0,0,0,0,0,0,34449.0,35009.0,21307.0,8840.0,8131.0,7535.0,1600.0,1300.0,500.0,1000.0,1000.0,1500.0
0,300000.0,2,1,2,31,0,0,0,0,0,0,32608.0,39029.0,38177.0,54867.0,66276.0,78169.0,20018.0,6028.0,25030.0,20023.0,20000.0,10000.0
0,330000.0,2,1,1,47,1,-2,-2,-2,-2,-1,2246.0,13990.0,20992.0,681.0,0.0,5180.0,13990.0,21060.0,681.0,0.0,5180.0,3820.0
0,180000.0,1,1,1,46,-1,3,2,-1,-1,-1,780.0,780.0,390.0,390.0,390.0,540.0,0.0,0.0,390.0,390.0,540.0,390.0
0,390000.0,2,1,1,48,1,-1,-1,-1,-1,-1,0.0,5660.0,3730.0,9526.0,0.0,2680.0,5660.0,3730.0,9526.0,0.0,2680.0,200.0
0,30000.0,1,1,2,24,0,0,0,0,0,0,28327.0,27406.0,28400.0,28115.0,28826.0,27745.0,1464.0,1458.0,1443.0,1154.0,1008.0,1018.0
1,100000.0,1,1,2,27,0,0,0,0,-1,-1,5552.0,4784.0,4743.0,2805.0,354.0,443.0,1120.0,1000.0,0.0,354.0,443.0,441.0
0,290000.0,2,1,1,34,0,0,0,0,0,0,276365.0,199540.0,191188.0,145089.0,137942.0,116689.0,9263.0,9041.0,7027.0,10088.0,8027.0,10025.0
0,80000.0,2,2,2,35,0,0,0,0,0,0,28590.0,27635.0,26808.0,27680.0,26658.0,27324.0,1500.0,1600.0,3400.0,1300.0,3000.0,2000.0
0,240000.0,2,2,1,27,0,0,0,0,0,0,240428.0,235782.0,129479.0,125584.0,128752.0,130651.0,7227.0,4486.0,3557.0,4235.0,3593.0,349.0
0,50000.0,1,3,1,54,1,2,2,0,0,0,62847.0,60885.0,56828.0,55419.0,54054.0,53143.0,2100.0,0.0,2000.0,2000.0,2455.0,4000.0
0,290000.0,1,2,2,30,-1,-1,3,2,-1,-1,792.0,264.0,264.0,264.0,260.0,4738.0,264.0,0.0,0.0,260.0,4746.0,53902.0
1,150000.0,1,2,1,34,1,2,2,2,2,2,52692.0,54229.0,55768.0,56266.0,54764.0,58862.0,3000.0,3000.0,2000.0,0.0,5000.0,3000.0
0,130000.0,2,3,2,53,0,0,0,0,0,0,101156.0,100184.0,99001.0,88214.0,90167.0,90682.0,3615.0,4700.0,3200.0,3403.0,3300.0,3500.0
0,500000.0,2,3,2,36,-2,-2,-2,-2,-2,-2,51132.0,8830.0,7570.0,1576.0,0.0,13295.0,8830.0,7570.0,1576.0,0.0,13295.0,38090.0
1,490000.0,1,3,1,51,-1,-1,-1,-1,-1,-1,389.0,376.0,467.0,78.0,399.0,10.0,377.0,481.0,1.0,711.0,1.0,1.0
0,50000.0,1,2,2,24,0,0,0,-1,0,0,52359.0,51158.0,3957.0,52522.0,31921.0,29265.0,2064.0,1053.0,53874.0,1009.0,934.0,719.0
0,150000.0,2,1,1,28,1,-2,-2,-2,-1,-1,0.0,0.0,522.0,0.0,3978.0,25590.0,0.0,522.0,0.0,3978.0,25590.0,0.0
1,80000.0,1,3,1,38,-1,-1,2,0,-1,2,6270.0,14412.0,12540.0,1261.0,2705.0,1261.0,19421.0,0.0,0.0,2705.0,0.0,1261.0
0,170000.0,2,1,2,32,-1,-1,-1,-1,-1,-1,13880.0,6367.0,9351.0,22222.0,20437.0,8744.0,6593.0,9361.0,22222.0,20437.0,8744.0,3620.0
0,130000.0,1,2,2,56,0,0,0,0,0,0,121165.0,109805.0,111780.0,116357.0,96936.0,98173.0,4000.0,5000.0,8000.0,4000.0,4000.0,5000.0
1,270000.0,1,1,1,37,2,0,0,0,0,0,160069.0,156346.0,159223.0,165480.0,76144.0,77944.0,6000.0,7000.0,9000.0,5000.0,3000.0,3000.0
0,70000.0,2,2,2,29,0,0,2,-1,0,0,4059.0,5791.0,208.0,4170.0,4563.0,5331.0,2000.0,0.0,4170.0,1000.0,1000.0,1000.0
0,110000.0,2,2,2,25,0,0,0,0,0,0,50406.0,45099.0,46002.0,44701.0,42706.0,43513.0,1800.0,1800.0,1700.0,1500.0,1600.0,2000.0
0,30000.0,2,1,1,44,-2,-2,-2,-2,-2,-2,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,300000.0,2,2,1,28,0,0,0,-1,0,0,30631.0,14623.0,9728.0,28960.0,26589.0,18171.0,1373.0,1010.0,42348.0,0.0,0.0,173.0
0,50000.0,2,2,2,22,0,0,0,0,0,0,28544.0,28681.0,23306.0,16282.0,9451.0,9408.0,1450.0,1400.0,1300.0,400.0,400.0,400.0
0,70000.0,2,2,3,42,0,0,0,0,-1,-1,69486.0,68650.0,65458.0,19087.0,10220.0,11913.0,3000.0,1604.0,1000.0,10220.0,11913.0,10000.0
1,20000.0,2,2,2,26,2,2,2,0,0,0,19017.0,20018.0,19384.0,19405.0,19978.0,19791.0,1600.0,0.0,600.0,847.0,670.0,483.0
0,50000.0,1,2,2,49,0,0,0,2,2,2,7282.0,8307.0,9709.0,9404.0,10254.0,9940.0,1300.0,1700.0,0.0,1000.0,0.0,200.0
1,260000.0,2,3,1,65,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30000.0,2,3,1,32,0,0,0,0,0,0,30096.0,30287.0,28823.0,26799.0,25457.0,26143.0,1494.0,1445.0,1506.0,912.0,1097.0,1000.0
0,180000.0,2,1,2,28,-1,-1,-1,-1,-1,-1,47815.0,8473.0,950.0,13408.0,3819.0,1107.0,8480.0,957.0,13408.0,3819.0,1107.0,20679.0
1,90000.0,2,2,2,25,2,0,0,0,0,0,77651.0,78651.0,79972.0,81415.0,81878.0,83206.0,3300.0,3600.0,3805.0,3100.0,3200.0,4100.0
1,40000.0,2,2,2,25,0,0,0,0,0,0,26133.0,26896.0,27961.0,28995.0,29612.0,30434.0,1500.0,1500.0,1500.0,1100.0,1300.0,1200.0
0,270000.0,2,2,1,32,0,0,0,0,0,0,116315.0,119103.0,122249.0,123905.0,105064.0,105600.0,6500.0,6843.0,6284.0,3617.0,3716.0,4035.0
0,30000.0,1,5,2,38,0,0,-2,-2,-2,-2,30000.0,-720.0,-720.0,-1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0
0,20000.0,2,1,2,24,-1,0,0,0,0,0,16582.0,17721.0,18762.0,19729.0,20134.0,19590.0,1422.0,1333.0,1300.0,700.0,1000.0,1000.0
0,130000.0,2,3,2,28,1,-1,-1,-1,-1,-1,0.0,14051.0,0.0,1358.0,1039.0,164.0,14051.0,0.0,1358.0,1039.0,164.0,167.0
0,80000.0,2,2,2,27,0,0,0,0,0,0,64561.0,47041.0,25439.0,26140.0,28833.0,28459.0,2176.0,1299.0,1000.0,3000.0,981.0,2000.0
0,280000.0,2,2,2,30,2,2,2,2,2,0,254307.0,257669.0,226452.0,215692.0,194206.0,185854.0,9100.0,5509.0,7604.0,0.0,9200.0,6400.0
0,80000.0,2,2,1,37,1,2,0,0,0,2,55595.0,54142.0,55247.0,55738.0,59829.0,58715.0,0.0,2600.0,2006.0,5000.0,0.0,5000.0
0,60000.0,2,1,1,29,0,0,0,3,2,2,51855.0,53220.0,59244.0,57889.0,59017.0,56637.0,2200.0,7000.0,0.0,2013.0,7577.0,13.0
0,50000.0,1,2,1,34,0,0,0,0,0,0,24249.0,25952.0,29915.0,30215.0,5964.0,2800.0,2100.0,5000.0,1000.0,0.0,56.0,0.0
0,220000.0,1,2,1,43,0,0,0,0,0,0,84466.0,84356.0,84151.0,83591.0,83789.0,83885.0,4000.0,4000.0,3500.0,3500.0,3500.0,3500.0
0,80000.0,1,2,1,27,-1,0,0,0,0,0,79690.0,80976.0,57827.0,46390.0,45354.0,43112.0,3181.0,2050.0,1684.0,1564.0,1558.0,2000.0
0,360000.0,2,2,2,28,0,0,0,0,0,0,264971.0,257086.0,253407.0,259551.0,265149.0,340930.0,9043.0,8847.0,10000.0,10000.0,80016.0,15000.0
0,50000.0,2,2,1,42,0,0,0,0,0,0,47971.0,47627.0,47750.0,48194.0,48111.0,48664.0,2087.0,2100.0,1900.0,1900.0,1900.0,1900.0
0,130000.0,2,2,2,23,-1,-1,-2,-2,-2,-2,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,200000.0,2,1,1,32,-1,0,0,0,0,0,10760.0,11945.0,14562.0,22457.0,15569.0,9819.0,2000.0,5000.0,10000.0,5000.0,602.0,10000.0
0,300000.0,2,1,2,28,-1,-1,-1,-1,-1,-1,986.0,2939.0,27754.0,10534.0,1954.0,2140.0,2964.0,27968.0,10597.0,1954.0,2140.0,390.0
0,280000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,40683.0,1888.0,1592.0,1312.0,486.0,886.0,1888.0,1592.0,1312.0,486.0,1036.0,438.0
0,200000.0,1,1,1,43,-1,0,-1,-1,-2,-2,18422.0,13546.0,3820.0,0.0,0.0,0.0,1127.0,3820.0,0.0,0.0,0.0,0.0
1,180000.0,2,2,2,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,180000.0,2,1,1,43,-1,-1,-1,-1,-1,-1,4824.0,1001.0,13413.0,8577.0,8596.0,24297.0,1001.0,13413.0,8577.0,8596.0,24297.0,26134.0
0,170000.0,1,2,1,34,-1,-1,-1,-1,-1,-1,7950.0,6691.0,7332.0,2716.0,4200.0,7708.0,6691.0,7332.0,2716.0,4200.0,7708.0,12897.0
1,80000.0,1,2,2,24,2,0,0,2,0,0,44507.0,46486.0,51876.0,48962.0,48614.0,49792.0,3000.0,6107.0,0.0,1675.0,1895.0,2117.0
1,90000.0,2,1,2,42,2,0,0,0,0,0,88346.0,85975.0,86302.0,67592.0,69518.0,68228.0,3500.0,3500.0,3000.0,3000.0,3000.0,2800.0
0,240000.0,1,2,1,49,-2,-2,-2,-2,-2,-2,4639.0,1825.0,973.0,-110.0,-110.0,-110.0,1838.0,976.0,110.0,0.0,0.0,0.0
0,360000.0,1,2,1,44,-1,-1,-1,-1,-1,-1,5101.0,9358.0,15452.0,9990.0,6515.0,5694.0,9419.0,15485.0,9995.0,6515.0,5694.0,12785.0
0,400000.0,2,1,2,26,-1,0,0,0,0,0,2871.0,6260.0,6651.0,6542.0,7093.0,9134.0,4016.0,4020.0,4066.0,4009.0,4021.0,3507.0
0,50000.0,2,2,2,24,1,2,0,0,0,0,34069.0,23196.0,22883.0,18069.0,19273.0,19929.0,0.0,1636.0,700.0,1500.0,1000.0,500.0
0,230000.0,1,1,2,39,-1,-1,-1,-1,2,-1,260.0,834.0,-150.0,517.0,53.0,603.0,1000.0,0.0,667.0,0.0,700.0,10200.0
1,20000.0,1,3,2,59,1,2,2,4,3,2,19074.0,18482.0,20329.0,19616.0,19303.0,1013.0,0.0,2300.0,0.0,0.0,0.0,2821.0
0,50000.0,1,2,1,41,0,0,0,0,0,0,43474.0,48921.0,34879.0,31820.0,9965.0,10017.0,40003.0,1636.0,1800.0,344.0,400.0,400.0
0,150000.0,1,2,1,31,-1,-1,-1,0,-1,2,530.0,530.0,957.0,1817.0,714.0,424.0,530.0,957.0,1000.0,800.0,0.0,9000.0
1,10000.0,1,2,1,44,0,0,0,0,0,0,6436.0,6398.0,5295.0,5635.0,8735.0,6745.0,3012.0,2000.0,3009.0,4000.0,0.0,0.0
0,360000.0,1,3,1,56,-1,-1,-1,-1,-1,-1,22000.0,7746.0,1198.0,2087.0,1026.0,1026.0,7772.0,1198.0,2097.0,1026.0,1026.0,1019.0
0,420000.0,2,2,2,32,0,0,0,0,0,0,211688.0,205003.0,203118.0,198925.0,175684.0,164037.0,7300.0,8839.0,8000.0,5900.0,6000.0,6000.0
0,340000.0,1,1,2,38,0,0,0,-1,-1,-1,86057.0,89605.0,87780.0,1680.0,1920.0,9151.0,5000.0,7785.0,1699.0,1920.0,9151.0,187000.0
0,180000.0,1,3,1,42,0,0,0,0,0,0,177027.0,173635.0,172514.0,157768.0,126964.0,125456.0,7003.0,6500.0,7507.0,4500.0,5000.0,5000.0
1,10000.0,2,3,1,42,2,2,2,2,0,0,7587.0,7920.0,10153.0,8999.0,9999.0,0.0,1000.0,2374.0,0.0,1000.0,0.0,0.0
0,50000.0,2,2,1,37,0,0,0,0,0,0,48890.0,49083.0,48102.0,91452.0,9551.0,9746.0,1787.0,2247.0,1900.0,382.0,195.0,199.0
0,500000.0,1,2,1,38,0,0,0,0,-1,0,49201.0,59372.0,49677.0,49515.0,42568.0,48268.0,30107.0,10026.0,7241.0,50091.0,25000.0,5078.0
