0,1,2,3,4,5,6,7,8,9,10,11,uid
1,10000.0,1,2,1,37,1,-2,-1,3,2,0,uid_23971
0,130000.0,1,2,1,48,-2,-2,-2,-2,-2,-2,uid_9998
0,280000.0,2,1,1,41,-2,-1,0,0,-2,-2,uid_27580
0,200000.0,1,1,1,53,0,0,-2,-2,-1,-1,uid_806
1,380000.0,1,3,1,44,0,0,0,0,0,0,uid_23729
0,50000.0,2,3,3,43,0,0,0,0,0,0,uid_22624
0,50000.0,2,1,2,25,0,0,0,0,0,0,uid_23817
0,50000.0,2,2,2,27,0,0,0,0,0,0,uid_27604
0,110000.0,2,2,1,38,-2,-2,-2,-2,-2,-2,uid_24944
1,110000.0,1,2,2,24,-2,-2,-2,-2,-2,-2,uid_7597
0,20000.0,2,2,1,29,1,2,2,2,2,2,uid_6010
1,90000.0,1,3,1,44,1,-2,-2,-2,-2,-2,uid_7714
0,280000.0,1,2,1,35,0,0,0,0,0,0,uid_24153
0,50000.0,1,3,2,50,0,0,0,0,0,0,uid_7531
0,50000.0,2,2,2,23,0,0,0,0,0,0,uid_23212
0,470000.0,1,3,2,31,-1,-1,2,-1,-1,-1,uid_24827
0,390000.0,2,1,1,48,1,-1,-1,-1,-1,-1,uid_28516
1,260000.0,1,1,1,43,1,-2,-2,-1,0,0,uid_5669
0,80000.0,2,2,1,45,0,0,0,0,0,0,uid_22758
0,180000.0,1,2,1,45,0,0,0,0,0,0,uid_3780
1,20000.0,2,3,1,52,0,0,0,2,0,0,uid_2531
0,200000.0,1,1,1,43,-1,-1,-1,-1,-1,-1,uid_24673
0,80000.0,1,3,1,48,0,0,0,0,0,0,uid_9492
0,360000.0,1,2,1,34,0,0,0,0,0,0,uid_10285
0,380000.0,2,2,1,30,0,0,0,0,0,0,uid_7717
1,160000.0,2,1,1,38,-1,-1,-1,-1,-1,-1,uid_2792
0,380000.0,1,1,2,42,0,0,0,2,-1,0,uid_28990
0,70000.0,2,1,2,30,0,0,0,0,0,0,uid_22666
1,20000.0,1,2,2,22,3,2,2,2,3,2,uid_27322
0,20000.0,2,3,2,22,-1,-1,-1,-1,-1,-2,uid_25620
0,400000.0,1,1,2,42,-2,-2,-2,-2,-2,-2,uid_26365
0,300000.0,1,2,2,47,0,0,0,0,0,0,uid_7986
0,300000.0,2,1,2,25,1,-2,-1,0,0,0,uid_10261
1,20000.0,1,2,1,37,0,0,-1,-1,-2,-1,uid_1919
0,220000.0,2,1,1,47,0,0,0,0,0,0,uid_24795
1,100000.0,1,2,1,41,-1,-1,-1,-1,0,0,uid_10921
0,400000.0,1,1,1,39,0,0,-1,0,0,0,uid_26770
0,280000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,uid_28787
1,290000.0,1,1,2,35,-2,-2,-2,-2,-2,-2,uid_8517
1,170000.0,2,1,1,30,0,0,2,2,0,0,uid_7175
0,200000.0,2,1,2,28,-1,-1,2,-1,-1,-1,uid_8454
1,30000.0,1,2,1,32,0,0,0,0,0,2,uid_6467
1,180000.0,1,1,1,49,-1,-1,2,2,-2,-2,uid_25367
0,30000.0,2,1,1,43,-1,-1,-1,-2,-2,-2,uid_25522
0,30000.0,2,2,1,33,0,0,0,0,0,0,uid_3894
0,50000.0,2,2,2,35,0,0,0,0,0,0,uid_5005
0,300000.0,1,2,2,38,1,-1,0,0,0,0,uid_9575
1,140000.0,2,1,2,28,1,2,0,0,0,2,uid_5234
0,190000.0,1,2,1,41,0,0,0,2,0,0,uid_2780
1,230000.0,2,2,1,46,-1,-1,-1,-1,-1,-1,uid_9962
0,50000.0,2,2,1,31,1,2,0,0,0,0,uid_9066
0,50000.0,2,3,2,45,0,0,0,0,0,0,uid_4218
0,290000.0,2,3,1,48,-1,0,0,-1,-1,-1,uid_27695
0,140000.0,2,2,2,25,0,0,0,0,0,0,uid_27531
1,140000.0,2,5,2,28,0,0,-1,0,0,0,uid_6168
0,500000.0,2,2,2,27,0,0,-1,0,0,0,uid_5479
0,200000.0,2,2,2,33,0,0,0,0,0,0,uid_25633
0,180000.0,1,1,2,28,2,2,2,2,2,2,uid_29707
1,60000.0,2,3,1,44,2,0,0,0,0,0,uid_11030
0,30000.0,2,1,1,23,-1,-1,3,2,0,0,uid_24764
1,500000.0,1,2,1,38,0,0,0,-1,-1,-1,uid_9563
0,150000.0,2,2,1,37,-2,-1,-1,-2,-2,-1,uid_7570
1,210000.0,2,1,2,34,-1,-1,-1,-1,-1,-1,uid_9528
0,100000.0,2,1,2,29,0,0,0,0,0,0,uid_6598
0,250000.0,2,2,2,55,-2,-2,-1,-1,0,0,uid_24078
0,230000.0,2,3,1,41,-2,-2,-2,-2,-2,-2,uid_8981
0,270000.0,2,3,1,43,-1,-1,-2,-1,-1,0,uid_1671
0,100000.0,2,2,2,26,-1,-1,-1,-1,-1,-1,uid_29618
0,210000.0,2,2,1,34,0,0,0,0,0,0,uid_27662
0,280000.0,1,2,1,41,2,2,2,2,2,3,uid_5453
0,100000.0,2,1,2,24,0,0,0,0,-1,-1,uid_29385
0,250000.0,2,2,2,35,0,0,0,0,0,0,uid_6558
1,50000.0,2,3,1,42,2,0,0,0,2,2,uid_27733
0,340000.0,2,2,1,42,0,0,0,0,0,0,uid_8611
0,280000.0,2,2,2,31,1,-2,-2,-2,-1,-1,uid_4122
0,230000.0,2,1,2,23,-2,-2,-2,-2,-2,-2,uid_8874
0,180000.0,1,1,2,28,0,-1,2,0,0,0,uid_11019
0,340000.0,2,1,1,46,0,0,0,0,0,0,uid_28607
0,80000.0,2,5,2,34,1,2,-1,-1,-1,0,uid_27296
0,130000.0,2,2,2,42,0,0,0,-1,-1,-1,uid_11156
0,80000.0,2,3,2,30,0,0,0,-1,0,0,uid_24742
0,20000.0,1,3,2,51,0,0,0,0,-1,-1,uid_22805
0,170000.0,2,2,2,35,0,0,0,0,0,0,uid_23092
0,120000.0,2,2,1,28,-2,-2,-2,-2,-2,-2,uid_28307
0,20000.0,1,1,2,24,-2,-2,-2,-2,-2,-2,uid_5102
1,150000.0,1,4,2,29,0,0,0,0,0,0,uid_8295
0,20000.0,2,2,1,25,0,0,3,2,0,0,uid_25507
0,50000.0,1,2,1,39,0,0,0,0,0,0,uid_10318
0,210000.0,2,1,2,40,0,0,0,0,0,0,uid_27184
0,50000.0,2,2,1,36,2,2,2,0,0,2,uid_7325
0,70000.0,1,2,2,26,1,2,2,2,0,0,uid_29857
0,350000.0,1,1,2,29,0,0,0,0,-2,-2,uid_24530
0,30000.0,1,2,2,25,2,2,2,0,0,0,uid_25829
0,20000.0,1,2,2,27,0,0,0,0,0,0,uid_10079
0,90000.0,2,2,1,43,-2,-2,-2,-2,-2,-2,uid_7483
0,280000.0,1,3,2,38,-2,-1,0,0,0,0,uid_1660
0,110000.0,2,2,1,46,0,0,0,0,0,0,uid_10709
0,20000.0,1,2,2,49,0,0,0,0,0,0,uid_26971
0,430000.0,2,3,2,30,0,0,0,0,0,0,uid_27085
1,70000.0,1,2,1,37,0,0,0,2,2,2,uid_27677
0,50000.0,2,1,2,28,0,0,0,0,0,0,uid_27970
0,420000.0,2,2,1,32,0,0,0,0,0,0,uid_25796
0,50000.0,1,2,2,39,1,2,2,2,2,2,uid_6188
0,120000.0,1,2,2,32,-1,-1,-1,-1,-1,-1,uid_3123
1,20000.0,1,3,2,23,1,2,2,3,2,2,uid_2972
0,130000.0,2,1,2,32,0,0,0,0,0,0,uid_23801
0,120000.0,2,1,2,36,0,0,0,0,2,2,uid_7225
0,90000.0,2,3,2,26,0,0,0,0,0,0,uid_25259
0,50000.0,2,3,1,55,0,0,0,0,0,0,uid_6228
0,180000.0,2,3,3,40,0,0,0,0,0,0,uid_22586
0,420000.0,1,2,1,36,0,0,0,0,0,0,uid_7618
0,60000.0,1,2,2,33,1,-2,-2,-2,-2,-1,uid_5117
0,500000.0,2,1,1,47,0,0,-1,-1,0,0,uid_3201
0,120000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,uid_4994
0,380000.0,1,1,2,31,0,0,0,0,0,0,uid_10051
0,60000.0,1,2,2,33,0,0,0,0,0,0,uid_8926
1,120000.0,2,2,2,29,-2,-2,-2,-2,-2,-2,uid_3071
0,230000.0,2,1,1,38,0,-1,-1,-1,-1,-1,uid_9672
0,140000.0,1,3,0,47,0,0,0,0,0,0,uid_23367
0,30000.0,2,2,2,38,1,-2,-2,-1,2,2,uid_4428
0,150000.0,2,3,1,41,1,-1,0,0,-2,-2,uid_27477
0,260000.0,2,2,1,31,-1,-1,-1,-1,-1,-1,uid_3014
0,80000.0,2,1,2,25,-1,2,2,-2,-2,-2,uid_2084
0,330000.0,2,2,2,39,-1,0,0,0,0,0,uid_6487
0,90000.0,2,2,1,45,-1,-1,-1,-1,-2,-2,uid_9881
1,10000.0,1,2,1,58,2,2,2,2,2,0,uid_8471
1,70000.0,2,3,1,43,2,2,0,-1,0,0,uid_28353
0,200000.0,2,1,2,36,0,0,-2,-2,-2,-2,uid_1995
0,380000.0,2,2,1,50,0,0,0,0,2,2,uid_29486
0,30000.0,2,1,1,33,0,0,0,0,0,0,uid_5690
0,370000.0,1,1,2,30,0,-1,-1,0,0,0,uid_10797
0,30000.0,2,1,2,23,1,-2,-2,-2,-1,-1,uid_4856
1,50000.0,2,2,2,41,2,-1,2,2,-2,-2,uid_5263
0,160000.0,1,2,1,59,-1,-1,-1,-1,-1,-1,uid_28454
0,210000.0,2,1,2,28,-1,-1,-1,0,0,0,uid_7601
0,30000.0,2,3,1,36,1,2,-1,2,2,-1,uid_8640
0,200000.0,1,2,2,46,0,0,0,0,0,0,uid_10708
0,130000.0,1,1,2,31,1,-2,-2,-2,-2,-2,uid_28325
0,30000.0,2,1,2,43,0,0,0,0,0,0,uid_27573
0,20000.0,2,2,1,31,2,2,2,2,2,0,uid_25963
0,280000.0,2,1,1,36,0,0,0,0,0,0,uid_23175
0,120000.0,1,2,1,41,1,2,2,2,2,2,uid_10429
0,130000.0,1,6,1,37,-1,-1,-1,-1,-1,-1,uid_5200
0,150000.0,2,1,2,30,0,0,0,0,0,0,uid_29147
0,240000.0,1,1,1,34,-1,-1,-1,-1,-1,0,uid_1138
1,350000.0,1,1,2,30,2,2,-1,2,0,0,uid_22952
0,160000.0,2,2,2,29,-1,-1,-1,-1,-1,-2,uid_6954
0,390000.0,1,2,1,34,-2,-2,-2,-2,-2,-2,uid_28415
0,90000.0,2,1,2,25,0,0,0,0,0,0,uid_10103
0,180000.0,1,3,1,43,2,2,2,2,0,0,uid_8090
0,180000.0,2,2,2,36,-1,-1,-1,-1,0,-1,uid_24449
0,210000.0,2,1,1,33,0,0,0,0,0,0,uid_3789
0,400000.0,2,1,2,37,1,-1,-1,-1,-1,-1,uid_23314
0,150000.0,2,1,1,33,-1,0,-1,-1,-1,-1,uid_10702
1,110000.0,1,2,1,36,2,2,2,2,2,2,uid_1125
1,50000.0,2,2,2,30,1,2,0,0,0,0,uid_23023
0,280000.0,1,1,1,39,0,0,0,0,0,0,uid_8728
0,70000.0,1,1,3,57,0,0,0,0,0,0,uid_25191
0,180000.0,2,1,2,26,-2,-2,-2,-2,-2,-2,uid_2822
0,140000.0,1,2,2,44,0,0,0,0,0,0,uid_29397
0,170000.0,1,3,1,42,0,0,0,0,0,0,uid_6097
0,240000.0,2,1,1,37,-1,-1,-2,-2,-2,-2,uid_8820
0,330000.0,1,1,2,25,0,0,0,0,2,0,uid_8832
0,50000.0,2,1,2,33,1,-2,-1,0,0,-1,uid_29918
0,150000.0,2,1,1,38,0,0,0,0,-1,-1,uid_1382
0,470000.0,1,1,2,34,0,0,0,0,0,0,uid_10985
0,20000.0,2,1,2,49,0,0,0,0,0,0,uid_5575
0,180000.0,2,4,1,30,0,0,0,-1,-1,-1,uid_23474
1,100000.0,1,2,1,46,2,0,0,0,0,0,uid_28380
0,20000.0,2,2,1,50,1,-1,-1,-1,2,-1,uid_28490
0,220000.0,1,2,2,30,0,0,0,0,0,0,uid_8306
0,280000.0,1,2,2,35,-2,-2,-2,-2,-2,-2,uid_25979
0,240000.0,2,2,2,40,0,0,0,0,0,0,uid_26979
0,120000.0,2,2,1,39,0,0,0,0,0,0,uid_22911
0,270000.0,2,1,1,45,-2,-2,-2,-2,-2,-2,uid_24396
0,130000.0,1,2,2,42,0,0,0,0,0,0,uid_6232
0,20000.0,2,2,2,24,0,0,0,2,0,0,uid_6872
0,100000.0,2,2,2,26,0,0,-2,-2,-2,-1,uid_25951
0,50000.0,1,3,2,39,0,0,-1,-1,2,0,uid_7243
0,550000.0,1,1,2,31,0,0,0,0,0,0,uid_27668
1,100000.0,2,1,1,49,1,2,0,0,0,2,uid_5856
0,20000.0,2,2,2,27,0,0,0,0,0,0,uid_3537
0,280000.0,1,1,2,32,-2,-2,-2,-2,-2,-2,uid_10164
0,300000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,uid_8057
0,260000.0,2,1,2,33,-2,-2,-1,-1,-1,0,uid_3705
0,400000.0,1,1,2,32,-1,-1,-1,-1,0,0,uid_26125
0,50000.0,2,2,1,34,0,0,0,0,0,0,uid_8842
0,180000.0,2,2,1,32,0,0,0,0,-2,-2,uid_912
0,20000.0,2,2,2,22,0,0,0,0,0,0,uid_7397
0,280000.0,2,1,2,28,-1,2,-1,-1,-1,2,uid_23635
0,240000.0,1,2,1,47,0,0,2,2,0,0,uid_3648
0,110000.0,2,1,2,32,-1,0,0,0,0,0,uid_29532
0,180000.0,1,2,2,39,0,0,0,0,0,0,uid_10854
0,150000.0,2,3,1,45,0,0,0,0,0,0,uid_22729
1,360000.0,2,1,1,41,-2,-2,-2,-2,-2,-2,uid_802
0,140000.0,2,1,1,40,0,0,0,0,0,0,uid_5603
0,250000.0,2,1,1,39,-1,-1,2,-1,-1,-1,uid_9814
0,160000.0,2,2,2,35,0,0,0,2,0,0,uid_3109
1,350000.0,1,1,1,31,0,0,0,2,0,0,uid_4510
0,90000.0,1,1,2,52,0,0,0,0,0,0,uid_557
0,50000.0,1,2,1,31,1,2,0,0,0,0,uid_2794
1,20000.0,2,2,1,24,2,0,0,0,0,0,uid_25309
0,280000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,uid_2062
0,180000.0,2,3,1,33,-1,-1,-1,-1,-1,-1,uid_25094
0,560000.0,1,2,1,36,-2,-2,-2,-2,-2,-2,uid_2693
0,180000.0,2,2,1,32,0,0,0,0,0,0,uid_27962
0,20000.0,2,3,1,51,0,0,0,-1,0,0,uid_2260
0,210000.0,2,2,2,25,-1,-1,0,0,0,0,uid_10892
0,230000.0,2,1,2,38,0,0,0,0,0,0,uid_26478
0,80000.0,2,3,1,39,2,2,2,2,2,2,uid_28867
0,400000.0,1,1,2,28,-1,0,-1,0,0,0,uid_1976
0,20000.0,1,1,2,22,0,0,0,0,0,0,uid_10607
0,390000.0,1,3,2,35,0,0,0,0,0,0,uid_10074
0,60000.0,2,2,1,38,0,0,0,0,0,2,uid_379
0,550000.0,1,1,1,53,0,0,0,0,0,0,uid_22851
0,160000.0,1,2,2,37,0,0,0,0,0,0,uid_23145
0,110000.0,2,1,2,30,0,0,0,0,0,0,uid_28421
1,20000.0,1,2,2,23,3,2,2,7,7,6,uid_5474
0,50000.0,1,2,1,53,0,0,0,0,0,0,uid_4389
1,30000.0,1,3,2,34,2,2,2,0,0,0,uid_9124
0,280000.0,2,1,2,29,-2,-2,-2,-2,-1,-1,uid_28206
1,180000.0,2,2,2,31,1,-2,-2,-2,-2,-2,uid_28565
0,120000.0,1,2,2,36,-1,-1,2,2,-2,-2,uid_7027
0,120000.0,2,2,2,31,0,0,0,0,0,0,uid_10384
0,20000.0,1,2,2,28,0,0,0,0,0,0,uid_29383
1,160000.0,2,1,2,27,1,-1,0,0,0,0,uid_2145
0,360000.0,1,1,1,39,0,0,-2,-2,-2,-2,uid_10053
0,80000.0,2,2,1,35,-1,-1,-1,-1,-1,0,uid_10595
0,30000.0,1,2,2,60,0,0,0,0,0,0,uid_10735
1,70000.0,2,3,2,31,2,0,0,0,0,0,uid_22770
0,310000.0,2,2,2,27,0,0,0,0,0,0,uid_1484
1,150000.0,2,3,1,48,2,2,2,2,2,2,uid_22542
0,180000.0,2,2,2,31,0,0,0,0,0,0,uid_5495
0,220000.0,1,2,1,47,-2,-2,-2,-2,-2,-2,uid_28794
1,20000.0,1,2,1,33,0,0,0,2,2,-2,uid_23463
0,260000.0,2,1,2,44,0,0,0,0,0,0,uid_26339
1,400000.0,2,3,1,50,2,-1,-1,-1,-1,-2,uid_6199
1,20000.0,2,2,2,23,0,0,3,2,0,0,uid_9870
1,30000.0,1,2,2,28,1,-1,-1,-2,-2,-2,uid_25028
0,80000.0,2,2,2,32,0,0,0,0,0,0,uid_2048
1,50000.0,2,2,2,23,0,0,0,0,0,0,uid_4115
0,70000.0,2,2,1,44,0,0,0,0,0,0,uid_5617
1,80000.0,2,2,1,28,2,0,0,0,0,0,uid_7459
0,130000.0,1,2,1,34,0,0,0,0,0,0,uid_9965
0,20000.0,1,2,2,27,-1,-1,-1,-1,-1,-1,uid_2672
0,150000.0,2,2,2,40,0,0,0,0,0,0,uid_25165
0,130000.0,2,3,1,43,0,0,0,0,0,2,uid_23625
0,400000.0,2,1,2,30,0,0,0,0,0,0,uid_10171
1,200000.0,1,2,1,51,2,-1,-1,-1,-1,-1,uid_26593
0,100000.0,1,2,2,28,0,0,0,0,-2,-1,uid_27049
0,360000.0,2,1,2,31,-1,-1,-1,-1,-2,-2,uid_10566
0,230000.0,2,1,1,34,0,0,0,0,0,0,uid_27526
0,350000.0,1,2,2,32,0,0,0,0,0,0,uid_25498
0,100000.0,1,3,1,51,0,0,0,0,0,0,uid_26451
0,190000.0,2,2,2,29,-1,-1,-1,-1,0,0,uid_5217
0,70000.0,2,2,3,42,0,0,0,0,-1,-1,uid_28539
1,160000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,uid_11132
0,180000.0,1,2,1,52,-2,-2,-1,0,0,-2,uid_28837
0,80000.0,2,2,2,26,0,0,0,0,0,0,uid_25659
0,320000.0,2,2,2,28,1,-2,-1,-1,0,-1,uid_27592
0,320000.0,1,2,1,55,0,0,0,0,0,0,uid_6396
0,190000.0,1,2,2,29,0,0,0,0,0,0,uid_24472
0,340000.0,2,2,1,42,-1,-1,-1,-1,-1,-1,uid_5123
0,100000.0,2,3,2,54,1,2,2,2,0,0,uid_5445
0,60000.0,2,2,2,23,1,2,-1,0,0,0,uid_7566
0,90000.0,2,2,1,36,0,0,0,0,0,0,uid_8804
1,30000.0,2,3,1,53,2,2,2,2,2,2,uid_23174
1,500000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,uid_253
0,50000.0,1,1,2,25,0,0,0,0,0,0,uid_4459
1,230000.0,2,1,1,31,-2,-2,-2,-2,-2,-2,uid_2320
0,130000.0,1,3,1,54,3,3,2,0,0,0,uid_4687
0,50000.0,2,2,1,24,0,0,0,0,0,0,uid_28491
0,300000.0,2,1,2,38,1,3,2,0,0,-1,uid_1114
1,180000.0,1,1,1,45,1,-2,-2,-2,-2,-2,uid_6243
0,20000.0,1,1,2,28,0,0,0,0,0,0,uid_25428
0,240000.0,2,1,2,33,-1,0,0,0,0,0,uid_2018
0,360000.0,2,2,1,38,-1,-1,-1,-1,-1,-1,uid_624
1,50000.0,1,1,2,26,1,2,2,2,2,2,uid_24514
0,430000.0,2,1,2,39,-2,-1,-1,-1,-1,-1,uid_23699
0,120000.0,2,2,1,40,-2,-2,-2,-1,0,0,uid_23459
0,180000.0,2,2,2,48,1,-1,-1,-1,-1,-1,uid_8864
0,20000.0,1,2,2,24,0,0,0,0,0,0,uid_5424
0,100000.0,2,1,2,29,0,0,0,0,0,0,uid_8588
0,170000.0,1,1,2,48,2,2,7,7,7,7,uid_24586
0,470000.0,1,1,1,39,-1,0,0,0,0,0,uid_4795
0,20000.0,1,2,2,23,0,0,0,0,0,0,uid_28459
0,180000.0,2,2,1,31,1,-1,2,-1,0,0,uid_25590
0,220000.0,1,1,1,33,-2,-1,-1,-2,-2,-2,uid_2242
0,80000.0,2,2,2,24,-2,-2,-2,-2,-2,-2,uid_470
0,360000.0,1,1,1,38,-1,-1,-1,-1,-1,-1,uid_8865
0,360000.0,2,2,1,35,1,-2,-2,-1,-1,-1,uid_8652
0,30000.0,2,3,2,39,0,0,0,0,0,0,uid_3655
0,30000.0,2,2,2,42,0,0,0,-1,-1,-2,uid_27255
1,190000.0,1,1,2,27,2,2,2,0,0,2,uid_3269
1,240000.0,1,1,2,47,2,2,-2,-2,-2,-2,uid_6421
0,140000.0,1,2,2,35,0,0,0,0,0,0,uid_5346
1,20000.0,2,2,1,24,0,0,2,0,0,2,uid_29580
1,210000.0,1,2,1,41,2,2,2,2,2,2,uid_1454
0,50000.0,1,1,1,57,0,0,0,0,0,0,uid_28097
0,80000.0,1,3,1,48,0,0,0,0,0,0,uid_10027
0,120000.0,2,2,1,37,-1,-1,-1,-1,-1,-1,uid_28736
0,50000.0,1,1,2,40,1,2,0,0,0,0,uid_572
1,210000.0,1,1,2,40,-1,-1,-1,-1,-1,-1,uid_1073
0,70000.0,1,1,2,25,0,0,0,0,0,0,uid_8597
0,80000.0,2,1,2,25,1,-1,0,0,0,0,uid_24271
0,30000.0,2,1,2,22,-2,-2,-2,-2,-2,-2,uid_25916
0,100000.0,2,2,2,24,0,-1,-1,-1,-1,-1,uid_9730
0,240000.0,2,2,1,34,-2,-2,-2,-2,-2,-2,uid_4328
1,100000.0,1,1,2,41,0,0,0,0,0,0,uid_9582
1,210000.0,1,1,1,40,-1,-1,-1,-1,-1,-1,uid_27024
1,150000.0,1,2,1,40,0,0,0,0,0,-2,uid_23124
0,80000.0,1,3,1,49,0,0,0,0,-2,-2,uid_3842
1,30000.0,2,1,2,25,1,3,2,0,0,0,uid_24832
0,200000.0,1,2,2,29,0,0,0,0,0,0,uid_23257
0,240000.0,2,1,2,39,0,0,0,0,0,0,uid_2944
0,470000.0,1,2,1,45,0,0,0,0,0,0,uid_27290
0,650000.0,2,1,2,29,1,-1,-1,-1,0,0,uid_27383
0,270000.0,1,1,1,47,-1,0,0,-1,-1,-1,uid_28258
0,20000.0,2,3,1,35,0,0,0,-1,-1,-1,uid_9987
0,100000.0,2,2,2,34,0,0,0,0,0,0,uid_25438
0,300000.0,2,1,2,28,-1,-1,-1,-1,0,0,uid_4816
0,210000.0,2,2,1,45,0,0,0,0,0,0,uid_352
0,260000.0,2,3,1,54,-1,-1,-2,-2,-2,-2,uid_5281
0,140000.0,1,1,2,32,0,0,0,0,2,0,uid_7873
0,80000.0,2,3,1,26,0,0,0,0,0,0,uid_8278
1,30000.0,1,3,1,44,1,2,2,2,0,0,uid_24527
1,90000.0,2,2,1,47,2,2,2,0,0,2,uid_7019
0,120000.0,2,2,2,27,0,0,0,0,0,2,uid_28361
1,80000.0,1,2,1,51,2,-1,2,-1,0,0,uid_9284
1,350000.0,1,2,2,32,0,0,0,0,0,0,uid_23773
0,280000.0,2,2,2,36,0,0,0,0,-2,-2,uid_6144
0,50000.0,1,2,2,44,0,0,0,0,0,0,uid_24060
0,290000.0,2,1,1,44,-2,-2,-2,-2,-2,-2,uid_7147
0,50000.0,1,2,2,23,0,0,0,0,-2,-2,uid_26897
0,240000.0,1,1,1,35,-2,-2,-2,-2,-2,-2,uid_23735
0,440000.0,2,1,2,34,-2,-2,-2,-2,-2,-2,uid_3809
0,90000.0,2,2,2,24,0,0,0,0,0,2,uid_8657
0,80000.0,1,2,1,56,0,0,0,0,0,0,uid_10403
0,80000.0,2,3,1,55,0,0,0,2,0,0,uid_7045
0,30000.0,2,3,2,26,0,0,0,0,0,0,uid_10009
0,500000.0,1,1,1,44,-1,-1,-1,0,-1,-1,uid_723
0,160000.0,2,1,1,35,-1,-1,-2,-2,-2,-2,uid_10057
0,150000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,uid_7012
0,50000.0,1,2,1,34,0,0,-1,0,-1,-1,uid_29130
0,280000.0,1,2,1,33,0,0,0,0,0,0,uid_23404
0,50000.0,2,2,1,32,0,0,0,0,0,0,uid_23638
0,50000.0,1,3,2,46,0,0,0,0,0,0,uid_5685
0,50000.0,1,1,2,24,0,0,0,0,0,0,uid_6299
0,290000.0,2,1,2,37,1,-2,-1,-1,-1,-1,uid_7142
0,320000.0,1,2,2,28,0,-1,-1,2,0,0,uid_10072
0,70000.0,2,2,1,62,0,0,0,0,0,0,uid_7756
0,150000.0,2,2,1,37,0,0,0,0,0,0,uid_3579
0,230000.0,2,2,1,44,-1,-1,-1,-1,0,-1,uid_1154
0,360000.0,1,1,2,39,-1,-1,-1,-1,-2,-2,uid_4466
0,150000.0,2,2,1,44,-2,-2,-2,-2,-2,-2,uid_3602
0,150000.0,2,3,1,45,1,-2,-2,-2,-2,-1,uid_3436
0,210000.0,2,5,2,32,-2,-2,-2,-2,-2,-2,uid_973
0,200000.0,1,1,1,30,-2,-2,-2,-2,-2,-2,uid_3950
0,50000.0,1,2,2,24,0,0,0,2,0,0,uid_6211
0,50000.0,2,2,2,34,0,0,0,0,0,0,uid_5917
1,30000.0,2,2,2,31,1,2,0,0,2,3,uid_7238
0,80000.0,2,2,1,29,0,0,0,0,0,0,uid_10831
1,30000.0,2,1,2,23,2,2,2,2,2,2,uid_6177
0,300000.0,2,1,2,31,0,0,0,0,0,0,uid_28513
0,120000.0,1,2,2,26,0,0,0,0,0,0,uid_25300
0,470000.0,2,2,2,26,0,0,0,0,0,0,uid_133
0,90000.0,2,2,2,24,0,0,0,0,0,0,uid_1631
0,140000.0,2,1,2,27,0,0,0,0,0,0,uid_8798
0,500000.0,1,1,1,39,-1,-1,-1,-1,-1,-1,uid_213
0,150000.0,2,3,2,47,-1,-1,-1,-1,-1,-1,uid_6358
0,240000.0,1,5,1,27,-2,-2,-2,-2,-2,-2,uid_3200
1,290000.0,1,1,1,38,2,0,0,0,0,0,uid_2050
0,80000.0,1,3,1,45,1,-1,0,0,-1,-1,uid_27182
0,50000.0,2,3,2,35,0,0,0,0,0,0,uid_8470
0,280000.0,1,2,1,48,0,0,0,0,-2,-2,uid_26993
0,30000.0,2,2,1,39,-1,3,2,0,-1,3,uid_27288
1,50000.0,2,3,3,53,0,0,0,0,0,0,uid_23681
0,170000.0,2,5,2,24,-2,-2,-1,-1,0,0,uid_29006
0,20000.0,1,2,1,53,-2,-2,-2,-2,-2,-2,uid_23329
0,120000.0,2,2,2,24,0,0,0,0,0,2,uid_2063
0,360000.0,1,3,1,27,-2,-2,-2,-2,-2,-2,uid_3423
1,180000.0,2,3,2,40,-2,-2,-2,-2,-2,-2,uid_26457
0,160000.0,1,3,1,38,0,0,0,0,0,0,uid_670
1,30000.0,1,1,2,30,1,2,2,2,0,0,uid_25296
0,60000.0,2,2,1,29,0,0,0,0,0,0,uid_26955
0,30000.0,2,3,1,46,1,2,2,2,2,2,uid_7351
0,360000.0,2,2,2,25,-1,-1,-1,-1,-1,-1,uid_29160
0,30000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,uid_6868
1,20000.0,2,2,2,46,1,2,2,2,0,0,uid_2541
0,300000.0,2,2,1,27,1,2,0,0,0,0,uid_9769
0,320000.0,2,2,1,29,0,0,0,0,0,0,uid_3426
1,150000.0,2,1,1,30,0,0,-2,-2,-2,-2,uid_6730
0,90000.0,1,1,2,29,0,0,2,0,0,0,uid_8978
1,260000.0,1,2,2,32,0,0,0,0,0,0,uid_875
0,180000.0,1,1,2,28,0,0,0,0,0,0,uid_26997
0,10000.0,1,2,1,37,0,0,0,0,-1,-1,uid_3380
0,360000.0,1,3,1,42,0,0,0,0,0,0,uid_27055
0,300000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,uid_26685
1,160000.0,2,1,1,30,-1,-1,-1,0,-1,-1,uid_303
